Date,value
2017/9/6,0.087352087
2017/9/7,-0.061346842
2017/9/8,-0.019880229
2017/9/9,-0.056729153
2017/9/10,-0.020484967
2017/9/11,-0.028522931
2017/9/12,-0.094995838
2017/9/13,-0.23811824
2017/9/14,-0.2202314
2017/9/15,0.029950112
2017/9/16,0.117889503
2017/9/17,0.09222718
2017/9/18,0.074843841
2017/9/19,0.061841496
2017/9/20,0.034387972
2017/9/21,-0.093177238
2017/9/22,-0.030282929
2017/9/23,-0.021012341
2017/9/24,0.089829946
2017/9/25,0.028332891
2017/9/26,0.016603186
2017/9/27,0.097345925
2017/9/28,0.065120026
2017/9/29,0.051353321
2017/9/30,0.054374701
2017/10/1,0.044909029
2017/10/2,0.04428192
2017/10/3,-0.043006334
2017/10/4,0.000524038
2017/10/5,-0.013660774
2017/10/6,0.034631148
2017/10/7,0.078155526
2017/10/8,0.058126246
2017/10/9,0.09346852
2017/10/10,0.045680716
2017/10/11,0.037738048
2017/10/12,0.224978939
2017/10/13,0.186892922
2017/10/14,0.163416624
2017/10/15,0.01200385
2017/10/16,-0.029772643
2017/10/17,-0.034848951
2017/10/18,0.014095523
2017/10/19,0.08019943
2017/10/20,0.06004777
2017/10/21,0.034517625
2017/10/22,-0.022609877
2017/10/23,-0.011239483
2017/10/24,-0.060149236
2017/10/25,0.018022503
2017/10/26,0.002196587
2017/10/27,0.004824214
2017/10/28,0.068419826
2017/10/29,0.038742176
2017/10/30,0.104423513
2017/10/31,0.09476461
2017/11/1,0.089683185
2017/11/2,0.138591255
2017/11/3,0.117741521
2017/11/4,0.067430175
2017/11/5,-0.04818387
2017/11/6,-0.035766167
2017/11/7,-0.022694705
2017/11/8,0.021797572
2017/11/9,-0.06994012
2017/11/10,-0.078646713
2017/11/11,-0.216318272
2017/11/12,0.034601235
2017/11/13,0.000510347
2017/11/14,0.286168136
2017/11/15,0.212377148
2017/11/16,0.166975584
2017/11/17,0.05106503
2017/11/18,0.031566485
2017/11/19,0.023622261
2017/11/20,0.025613159
2017/11/21,0.039556744
2017/11/22,0.019162902
2017/11/23,0.019180029
2017/11/24,0.072535804
2017/11/25,0.060884836
2017/11/26,0.205393604
2017/11/27,0.138635316
2017/11/28,0.098145308
2017/11/29,0.046647336
2017/11/30,0.118560048
2017/12/1,0.083017649
2017/12/2,0.113220037
2017/12/3,0.067825302
2017/12/4,0.05335893
2017/12/5,0.261065034
2017/12/6,0.532235047
2017/12/7,0.358510822
2017/12/8,0.026070367
2017/12/9,-0.095893795
2017/12/10,-0.087256167
2017/12/11,0.203775076
2017/12/12,0.100453808
2017/12/13,0.036668009
2017/12/14,0.068372135
2017/12/15,0.200526442
2017/12/16,0.141742944
2017/12/17,0.040325507
2017/12/18,-0.102634389
2017/12/19,-0.094637323
2017/12/20,-0.160217948
2017/12/21,-0.145150173
2017/12/22,-0.212390498
2017/12/23,-0.112930373
2017/12/24,-0.053291501
2017/12/25,-0.014218616
2017/12/26,0.168799178
2017/12/27,-0.012521664
2017/12/28,0.011991208
2017/12/29,-0.156767636
2017/12/30,0.015479916
2017/12/31,-0.029988135
2018/1/1,0.152685246
2018/1/2,0.061317965
2018/1/3,0.06792787
2018/1/4,0.200885855
2018/1/5,0.138744055
2018/1/6,0.098106476
2018/1/7,-0.13603623
2018/1/8,-0.146151545
2018/1/9,-0.147303632
2018/1/10,-0.139816214
2018/1/11,-0.031158906
2018/1/12,-0.037097619
2018/1/13,0.033981137
2018/1/14,0.01200337
2018/1/15,-0.028554947
2018/1/16,-0.225852076
2018/1/17,-0.166266102
2018/1/18,-0.161895194
2018/1/19,0.226563486
2018/1/20,-0.031778031
2018/1/21,0.011791023
2018/1/22,-0.125009647
2018/1/23,-0.015481603
2018/1/24,-0.00324531
2018/1/25,-0.035005882
2018/1/26,0.039250929
2018/1/27,0.003802912
2018/1/28,0.006513012
