Date,Value
2020/10/27,-0.022959983
2020/10/28,-0.013624127
2020/10/29,-0.007083836
2020/10/30,0.011322971
2020/11/2,0.021623374
2020/11/3,0.006558021
2020/11/4,0.030427492
2020/11/5,0.016291352
2020/11/6,-0.032022068
2020/11/9,-0.025561244
2020/11/10,-0.037575244
2020/11/11,0.006027112
2020/11/12,0.010301118
2020/11/13,0.009965731
2020/11/16,0.006670295
2020/11/17,-0.009481141
2020/11/18,-0.017544865
2020/11/19,-0.001802876
2020/11/20,-0.023643568
2020/11/23,-0.037130828
2020/11/24,-0.027737383
2020/11/25,-0.014626801
2020/11/26,-0.01679398
2020/11/27,-0.027164876
2020/11/30,0.014232942
2020/12/1,0.025709417
2020/12/2,0.034588299
2020/12/3,0.01770003
2020/12/4,0.021649308
2020/12/7,0.018752054
2020/12/8,-0.007165746
2020/12/9,-0.007410592
2020/12/10,-0.011784851
2020/12/11,-0.007648393
2020/12/14,0.007489069
2020/12/15,0.005757218
2020/12/16,0.036879043
2020/12/17,0.011669303
2020/12/18,0.011445106
2020/12/21,-0.006547657
2020/12/22,-0.002732952
2020/12/23,-0.002725834
2020/12/29,0.008016413
2020/12/30,0.045310359
2021/1/4,0.030187281
2021/1/5,0.016062634
2021/1/6,-0.012966877
2021/1/7,-0.046692063
2021/1/8,-0.042147749
2021/1/11,-0.03588375
2021/1/12,0.002686668
2021/1/13,-0.006020081
2021/1/14,-0.002633359
2021/1/15,-0.012906674
2021/1/18,-0.002942033
2021/1/19,0.013811894
2021/1/20,0.015375606
2021/1/21,0.005522228
2021/1/22,0.000721985
2021/1/25,-0.002213323
2021/1/26,-0.007831661
2021/1/27,0.000800876
2021/1/28,0.006440953
2021/1/29,0.008937341
2021/2/1,-0.016791751
2021/2/2,-0.013157165
2021/2/3,-0.046025762
2021/2/4,-0.011224171
2021/2/5,0.009848006
2021/2/8,0.026912573
2021/2/9,0.018500172
2021/2/10,0.001581687
2021/2/11,-0.016576885
2021/2/12,-0.01205673
2021/2/15,-0.026170943
2021/2/16,-0.020634129
2021/2/17,-0.022404514
2021/2/18,-0.000379278
2021/2/19,0.018867893
2021/2/22,0.010871559
2021/2/23,-0.0028682
2021/2/24,-0.015271902
2021/2/25,-0.035701718
2021/2/26,-0.0286349
2021/3/1,-0.028767339
2021/3/2,-0.018596484
2021/3/3,-0.010737324
2021/3/4,-0.017353597
2021/3/5,-0.014961621
2021/3/8,0.010583961
2021/3/9,0.010998502
2021/3/10,0.019814545
2021/3/11,-0.010760245
2021/3/12,0.007884528
2021/3/15,0.009460702
2021/3/16,0.010655503
2021/3/17,-0.000353131
2021/3/18,0.002568772
2021/3/19,0.003824613
2021/3/22,-0.002673347
2021/3/23,-0.001500504
2021/3/24,0.002748995
2021/3/25,0.00139185
2021/3/26,-0.018949
2021/3/29,-0.032275316
2021/3/30,-0.01828046
2021/3/31,0.020457991
2021/4/1,0.036482289
2021/4/6,0.021029804
2021/4/7,0.018313536
2021/4/8,-0.004651456
2021/4/9,-0.005574564
2021/4/12,0.000385682
2021/4/13,-0.005268796
2021/4/14,0.01682217
2021/4/15,0.018454965
2021/4/16,0.018793896
2021/4/19,0.010303478
2021/4/20,0.016728092
2021/4/21,0.004163636
2021/4/22,-0.000481824
2021/4/23,-0.013755894
2021/4/26,0.000943758
2021/4/27,-0.00704126
2021/4/28,-0.008145649
2021/4/29,-0.006574118
2021/4/30,0.020549199
2021/5/4,0.006179328
2021/5/5,0.028474791
2021/5/6,0.025762487
2021/5/7,0.028213367
2021/5/10,0.004067097
2021/5/11,-0.002726932
2021/5/12,-0.010448373
2021/5/13,0.00794814
2021/5/14,0.015301753
2021/5/17,0.024110879
2021/5/18,0.028531915
2021/5/19,0.008978746
2021/5/20,0.002714201
2021/5/21,-0.00253113
2021/5/24,0.005769257
2021/5/25,0.013959785
2021/5/26,0.003264192
2021/5/27,0.007296995
2021/5/28,0.000122949
2021/6/1,0.005636345
2021/6/2,-0.023170361
2021/6/3,0.000787133
2021/6/4,-0.005389083
2021/6/7,0.012472161
2021/6/8,0.002329613
2021/6/9,-0.001388542
2021/6/10,-0.007417908
2021/6/11,-0.0166904
2021/6/14,-0.010958433
2021/6/15,-0.009855388
2021/6/16,-0.058122859
2021/6/17,-0.045437869
2021/6/18,-0.037740498
2021/6/21,-0.001534895
2021/6/22,0.013070741
2021/6/23,0.003444977
2021/6/24,0.005329653
2021/6/25,-0.006718882
2021/6/28,-0.020339763
2021/6/29,-0.009803835
2021/6/30,0.006198175
2021/7/1,0.016323897
2021/7/2,0.014456498
2021/7/5,0.01828041
2021/7/6,0.007837733
2021/7/7,0.007822249
2021/7/8,-0.00200475
2021/7/9,-0.009247488
2021/7/12,0.00797259
2021/7/13,0.011470572
2021/7/14,0.014549181
2021/7/15,0.004775583
2021/7/16,-0.006171198
2021/7/19,0.001419129
2021/7/20,-0.014935568
2021/7/21,-0.008676878
2021/7/22,-0.010477902
2021/7/23,-0.000691683
2021/7/26,0.000475129
2021/7/27,-0.002364067
2021/7/28,0.022026053
2021/7/29,0.01212018
2021/7/30,0.002382994
2021/8/2,-0.007750165
2021/8/3,0.006091705
2021/8/4,-0.011516549
2021/8/5,-0.033460862
2021/8/6,-0.048330037
2021/8/9,-0.040423501
2021/8/10,-0.003961787
2021/8/11,0.00623235
2021/8/12,0.031359268
2021/8/13,0.024742487
2021/8/16,0.020656584
2021/8/17,0.002792871
2021/8/18,-0.002649833
2021/8/19,-0.005573124
2021/8/20,0.014698834
2021/8/23,0.014980416
2021/8/24,-0.000846699
2021/8/25,-0.008493548
2021/8/26,-0.001247381
2021/8/27,0.017012958
2021/8/31,0.01127962
2021/9/1,0.006254627
2021/9/2,0.007043823
2021/9/3,0.004359049
2021/9/6,-0.00998185
2021/9/7,-0.021965867
2021/9/8,-0.015040245
2021/9/9,-0.001479287
2021/9/10,-1
